sku_id,product_id,sku_name,color,specification,market_price,sale_price,cost_price,barcode,sku_status
SKU0001356,P000678,云朵白-大号,曜石黑,大号,1718.89,1687.45,1284.73,6900000001356,active
SKU0001357,P000679,星空蓝-大号,活力橙,中号,2485.7,2055.44,1382.99,6900000001357,active
SKU0001358,P000679,暖杏色-基础版,星空蓝,中号,2360.72,1741.96,1173.3,6900000001358,active
SKU0001359,P000680,星空蓝-升级版,暖杏色,旗舰版,2711.13,2209.79,1196.2,6900000001359,active
SKU0001360,P000680,活力橙-基础版,星空蓝,小号,2695.26,2020.32,1540.98,6900000001360,active
SKU0001361,P000681,星空蓝-升级版,星空蓝,中号,1754.38,1641.85,920.2,6900000001361,active
SKU0001362,P000681,活力橙-升级版,暖杏色,中号,1771.18,1452.64,1002.41,6900000001362,active
SKU0001363,P000682,标准款-旗舰版,标准款,大号,3946.95,2932.47,1743.48,6900000001363,active
SKU0001364,P000682,星空蓝-大号,暖杏色,中号,3511.19,2840.16,1491.96,6900000001364,active
SKU0001365,P000683,活力橙-基础版,活力橙,小号,1740.8,1725.74,1264.8,6900000001365,active
SKU0001366,P000683,标准款-基础版,暖杏色,小号,1765.43,1374.27,775.63,6900000001366,inactive
SKU0001367,P000684,暖杏色-中号,云朵白,基础版,742.57,689.03,526.74,6900000001367,active
SKU0001368,P000684,曜石黑-小号,活力橙,基础版,757.08,622.26,320.31,6900000001368,active
SKU0001369,P000685,星空蓝-小号,活力橙,旗舰版,1971.36,1601.77,863.49,6900000001369,active
SKU0001370,P000685,云朵白-旗舰版,云朵白,中号,2227.62,1628.65,807.96,6900000001370,active
SKU0001371,P000686,活力橙-旗舰版,星空蓝,中号,2508.23,1893.8,1088.95,6900000001371,active
SKU0001372,P000686,云朵白-大号,云朵白,升级版,2774.78,2063.01,1593.09,6900000001372,active
SKU0001373,P000687,云朵白-基础版,云朵白,基础版,1503.25,1205.7,829.72,6900000001373,active
SKU0001374,P000687,标准款-小号,活力橙,升级版,1693.93,1071.81,689.54,6900000001374,active
SKU0001375,P000688,活力橙-基础版,星空蓝,旗舰版,2187.48,2035.02,1137.06,6900000001375,active
SKU0001376,P000688,曜石黑-中号,活力橙,升级版,2441.33,2053.18,1136.66,6900000001376,active
SKU0001377,P000689,暖杏色-升级版,曜石黑,升级版,3653.25,3021.58,2190.51,6900000001377,active
SKU0001378,P000689,星空蓝-基础版,标准款,旗舰版,4176.74,3130.63,1774.07,6900000001378,active
SKU0001379,P000690,曜石黑-基础版,星空蓝,中号,3894.79,2950.95,1888.54,6900000001379,active
SKU0001380,P000690,暖杏色-旗舰版,暖杏色,升级版,4504.58,3124.38,1691.85,6900000001380,active
SKU0001381,P000691,云朵白-小号,暖杏色,大号,2250.03,2084.14,1281.5,6900000001381,active
SKU0001382,P000691,标准款-中号,云朵白,小号,2471.69,2187.33,1436.83,6900000001382,inactive
SKU0001383,P000692,暖杏色-升级版,曜石黑,中号,552.79,416.36,217.33,6900000001383,active
SKU0001384,P000692,云朵白-大号,标准款,升级版,618.51,449.68,258.27,6900000001384,active
SKU0001385,P000693,标准款-升级版,暖杏色,中号,950.16,738.75,377.03,6900000001385,active
SKU0001386,P000693,云朵白-旗舰版,活力橙,小号,960.99,696.5,441.87,6900000001386,inactive
SKU0001387,P000694,曜石黑-基础版,星空蓝,升级版,982.87,885.93,541.61,6900000001387,active
SKU0001388,P000694,活力橙-升级版,云朵白,基础版,1004.42,899.23,472.45,6900000001388,active
SKU0001389,P000695,标准款-基础版,标准款,大号,442.33,362.94,272.86,6900000001389,active
SKU0001390,P000695,活力橙-大号,云朵白,小号,443.73,325.57,173.52,6900000001390,active
SKU0001391,P000696,星空蓝-基础版,曜石黑,小号,132.33,111.77,78.03,6900000001391,active
SKU0001392,P000696,曜石黑-旗舰版,暖杏色,中号,120.76,113.04,83.5,6900000001392,active
SKU0001393,P000697,活力橙-基础版,曜石黑,大号,2689.07,1843.43,1044.6,6900000001393,active
SKU0001394,P000697,星空蓝-大号,暖杏色,小号,2292.36,2069.86,1194.32,6900000001394,active
SKU0001395,P000698,星空蓝-中号,云朵白,大号,2887.06,2155.66,1259.48,6900000001395,active
SKU0001396,P000698,星空蓝-基础版,曜石黑,中号,3296.41,2567.14,1941.98,6900000001396,active
SKU0001397,P000699,云朵白-小号,云朵白,升级版,1007.55,673.58,437.51,6900000001397,active
SKU0001398,P000699,云朵白-旗舰版,曜石黑,中号,913.55,814.71,439.45,6900000001398,active
SKU0001399,P000700,云朵白-小号,曜石黑,旗舰版,4403.44,3598.33,1957.89,6900000001399,active
SKU0001400,P000700,曜石黑-升级版,曜石黑,升级版,3990.29,3317.49,2097.9,6900000001400,active
SKU0001401,P000701,标准款-升级版,星空蓝,基础版,2241.6,2006.85,1054.94,6900000001401,active
SKU0001402,P000701,曜石黑-升级版,云朵白,中号,2185.75,1614.69,865.92,6900000001402,active
SKU0001403,P000702,曜石黑-小号,曜石黑,旗舰版,2231.78,1598.46,1141.33,6900000001403,active
SKU0001404,P000702,活力橙-小号,活力橙,大号,2279.7,1868.94,1086.45,6900000001404,active
SKU0001405,P000703,云朵白-中号,曜石黑,基础版,4174.61,3415.29,2387.11,6900000001405,active
SKU0001406,P000703,标准款-大号,云朵白,中号,4227.88,3272.64,2493.9,6900000001406,active
SKU0001407,P000704,云朵白-中号,标准款,基础版,3181.57,2845.79,1743.88,6900000001407,inactive
SKU0001408,P000704,星空蓝-旗舰版,云朵白,小号,3112.57,2696.68,1584.99,6900000001408,active
SKU0001409,P000705,活力橙-升级版,标准款,升级版,3334.07,2665.84,1966.75,6900000001409,active
SKU0001410,P000705,标准款-中号,暖杏色,升级版,3722.45,2867.54,1951.8,6900000001410,active
SKU0001411,P000706,暖杏色-小号,标准款,旗舰版,276.55,252.16,187.62,6900000001411,active
SKU0001412,P000706,云朵白-旗舰版,活力橙,升级版,324.79,246.08,135.61,6900000001412,active
SKU0001413,P000707,标准款-基础版,标准款,旗舰版,664.62,609.03,316.41,6900000001413,active
SKU0001414,P000707,暖杏色-大号,活力橙,中号,635.73,566.23,338.36,6900000001414,active
SKU0001415,P000708,曜石黑-中号,曜石黑,升级版,2253.57,1629.11,1184.43,6900000001415,active
SKU0001416,P000708,云朵白-小号,星空蓝,基础版,2017.42,1802.2,1040.86,6900000001416,active
SKU0001417,P000709,活力橙-基础版,暖杏色,中号,1424.74,1072.43,630.22,6900000001417,active
SKU0001418,P000709,暖杏色-旗舰版,曜石黑,升级版,1582.37,1091.79,630.33,6900000001418,active
SKU0001419,P000710,曜石黑-升级版,曜石黑,基础版,3645.24,2836.14,1610.39,6900000001419,active
SKU0001420,P000710,曜石黑-基础版,曜石黑,大号,3913.07,3029.42,1540.26,6900000001420,active
SKU0001421,P000711,星空蓝-基础版,活力橙,大号,1817.16,1183.04,801.76,6900000001421,active
SKU0001422,P000711,曜石黑-中号,云朵白,旗舰版,1659.26,1256.94,757.69,6900000001422,inactive
SKU0001423,P000712,星空蓝-基础版,云朵白,基础版,2381.82,1985.83,1298.07,6900000001423,active
SKU0001424,P000712,星空蓝-升级版,标准款,升级版,2050.69,1736.91,990.94,6900000001424,inactive
SKU0001425,P000713,星空蓝-基础版,暖杏色,小号,1064.38,712.26,475.31,6900000001425,active
SKU0001426,P000713,暖杏色-旗舰版,标准款,升级版,848.18,701.42,350.22,6900000001426,active
SKU0001427,P000714,曜石黑-旗舰版,云朵白,基础版,1861.79,1386.65,868.25,6900000001427,active
SKU0001428,P000714,云朵白-旗舰版,暖杏色,升级版,1759.33,1600.1,1023.59,6900000001428,active
SKU0001429,P000715,标准款-基础版,活力橙,大号,1783.01,1421.43,964.99,6900000001429,active
SKU0001430,P000715,活力橙-中号,星空蓝,升级版,1941.17,1451.46,948.49,6900000001430,active
SKU0001431,P000716,星空蓝-基础版,暖杏色,旗舰版,941.75,731.24,511.49,6900000001431,active
SKU0001432,P000716,曜石黑-旗舰版,暖杏色,基础版,1009.32,872.97,540.87,6900000001432,inactive
SKU0001433,P000717,曜石黑-升级版,活力橙,小号,2592.47,2132.41,1538.53,6900000001433,active
SKU0001434,P000717,活力橙-旗舰版,曜石黑,升级版,2731.45,2196.35,1489.8,6900000001434,active
SKU0001435,P000718,曜石黑-基础版,星空蓝,升级版,3620.87,2488.02,1339.92,6900000001435,active
SKU0001436,P000718,星空蓝-中号,标准款,旗舰版,3092.51,2872.42,1851.08,6900000001436,active
SKU0001437,P000719,标准款-大号,曜石黑,基础版,3076.95,2118.31,1542.28,6900000001437,active
SKU0001438,P000719,暖杏色-升级版,云朵白,升级版,2946.77,2213.9,1423.27,6900000001438,active
SKU0001439,P000720,暖杏色-基础版,暖杏色,中号,145.71,103.77,74.68,6900000001439,active
SKU0001440,P000720,曜石黑-旗舰版,曜石黑,基础版,125.08,89.92,50.93,6900000001440,active
SKU0001441,P000721,云朵白-基础版,暖杏色,升级版,98.06,70.45,47.8,6900000001441,active
SKU0001442,P000721,暖杏色-小号,星空蓝,旗舰版,109.38,81.11,59.64,6900000001442,active
SKU0001443,P000722,活力橙-升级版,云朵白,基础版,1597.05,1240.04,763.64,6900000001443,active
SKU0001444,P000722,星空蓝-大号,活力橙,升级版,1692.28,1469.93,759.68,6900000001444,active
SKU0001445,P000723,标准款-中号,云朵白,升级版,1291.5,980.22,743.71,6900000001445,active
SKU0001446,P000723,活力橙-旗舰版,曜石黑,中号,1328.6,1194.23,729.78,6900000001446,active
SKU0001447,P000724,活力橙-基础版,星空蓝,旗舰版,678.3,451.24,244.7,6900000001447,active
SKU0001448,P000724,云朵白-旗舰版,曜石黑,升级版,568.07,442.47,303.53,6900000001448,active
SKU0001449,P000725,暖杏色-旗舰版,曜石黑,旗舰版,2397.75,1744.01,868.58,6900000001449,active
SKU0001450,P000725,标准款-旗舰版,活力橙,升级版,2461.45,1845.85,1438.73,6900000001450,active
SKU0001451,P000726,曜石黑-旗舰版,星空蓝,小号,1800.67,1155.57,735.43,6900000001451,active
SKU0001452,P000726,暖杏色-基础版,暖杏色,大号,1754.17,1186.97,632.71,6900000001452,inactive
SKU0001453,P000727,暖杏色-升级版,星空蓝,小号,1008.07,738.47,484.98,6900000001453,active
SKU0001454,P000727,星空蓝-升级版,星空蓝,升级版,973.0,796.01,503.67,6900000001454,active
SKU0001455,P000728,标准款-小号,标准款,大号,3616.74,2288.26,1571.02,6900000001455,active
SKU0001456,P000728,云朵白-旗舰版,星空蓝,旗舰版,3183.73,2888.62,1912.68,6900000001456,active
SKU0001457,P000729,活力橙-中号,标准款,中号,3618.73,2806.16,2042.74,6900000001457,active
SKU0001458,P000729,云朵白-升级版,活力橙,小号,4004.98,2737.43,2123.34,6900000001458,active
SKU0001459,P000730,星空蓝-大号,暖杏色,旗舰版,2301.84,1907.84,1093.16,6900000001459,active
SKU0001460,P000730,曜石黑-基础版,暖杏色,中号,2060.5,1789.37,1236.4,6900000001460,active
SKU0001461,P000731,曜石黑-升级版,活力橙,旗舰版,4302.48,3502.89,2064.78,6900000001461,active
SKU0001462,P000731,活力橙-中号,暖杏色,中号,3550.38,3514.91,2017.29,6900000001462,active
SKU0001463,P000732,星空蓝-基础版,云朵白,大号,2807.6,2559.28,1286.88,6900000001463,active
SKU0001464,P000732,曜石黑-小号,曜石黑,旗舰版,3091.03,2494.5,1496.53,6900000001464,active
SKU0001465,P000733,活力橙-小号,曜石黑,大号,57.27,44.05,22.95,6900000001465,active
SKU0001466,P000733,标准款-升级版,星空蓝,中号,55.71,46.16,26.6,6900000001466,active
SKU0001467,P000734,暖杏色-升级版,星空蓝,旗舰版,1536.42,991.84,498.83,6900000001467,active
SKU0001468,P000734,曜石黑-大号,云朵白,大号,1424.71,1212.72,908.74,6900000001468,active
SKU0001469,P000735,曜石黑-小号,星空蓝,旗舰版,110.67,89.79,46.39,6900000001469,active
SKU0001470,P000735,暖杏色-升级版,暖杏色,升级版,117.93,75.11,52.89,6900000001470,active
SKU0001471,P000736,云朵白-旗舰版,暖杏色,大号,3369.33,2929.25,1437.98,6900000001471,active
SKU0001472,P000736,星空蓝-小号,云朵白,升级版,3742.82,2442.61,1708.17,6900000001472,active
SKU0001473,P000737,星空蓝-基础版,曜石黑,大号,3766.34,2789.27,1376.03,6900000001473,inactive
SKU0001474,P000737,云朵白-大号,活力橙,旗舰版,4007.44,2667.04,1444.02,6900000001474,active
SKU0001475,P000738,活力橙-升级版,云朵白,升级版,1251.95,1017.47,752.63,6900000001475,inactive
SKU0001476,P000738,活力橙-小号,活力橙,升级版,1120.28,910.55,624.81,6900000001476,active
SKU0001477,P000739,暖杏色-小号,星空蓝,基础版,3748.12,3222.95,2305.0,6900000001477,active
SKU0001478,P000739,云朵白-升级版,活力橙,小号,3891.4,2609.07,1803.44,6900000001478,active
SKU0001479,P000740,暖杏色-旗舰版,暖杏色,中号,41.36,30.67,15.52,6900000001479,active
SKU0001480,P000740,活力橙-中号,活力橙,中号,33.4,29.92,20.77,6900000001480,active
SKU0001481,P000741,暖杏色-升级版,标准款,基础版,330.65,233.8,136.43,6900000001481,active
SKU0001482,P000741,标准款-小号,标准款,旗舰版,318.31,268.36,179.06,6900000001482,active
SKU0001483,P000742,云朵白-旗舰版,云朵白,中号,3966.83,2950.87,1730.19,6900000001483,active
SKU0001484,P000742,曜石黑-基础版,云朵白,中号,3531.28,2583.22,1709.02,6900000001484,active
SKU0001485,P000743,星空蓝-旗舰版,星空蓝,中号,2842.62,2222.43,1554.65,6900000001485,active
SKU0001486,P000743,星空蓝-基础版,曜石黑,中号,2591.81,2068.97,1508.74,6900000001486,inactive
SKU0001487,P000744,云朵白-旗舰版,云朵白,升级版,2241.13,1660.77,1077.51,6900000001487,active
SKU0001488,P000744,云朵白-小号,云朵白,中号,2362.03,1644.77,963.19,6900000001488,active
SKU0001489,P000745,曜石黑-旗舰版,活力橙,基础版,3264.71,2648.0,1325.46,6900000001489,active
SKU0001490,P000745,标准款-小号,星空蓝,基础版,3578.84,3095.77,2232.03,6900000001490,active
SKU0001491,P000746,标准款-中号,标准款,基础版,1744.25,1430.02,883.85,6900000001491,active
SKU0001492,P000746,星空蓝-大号,暖杏色,基础版,2021.38,1355.68,1038.82,6900000001492,active
SKU0001493,P000747,标准款-升级版,活力橙,旗舰版,3171.4,2399.9,1194.99,6900000001493,inactive
SKU0001494,P000747,云朵白-中号,星空蓝,升级版,3628.13,2628.24,1426.23,6900000001494,active
SKU0001495,P000748,云朵白-大号,曜石黑,旗舰版,3244.61,2284.41,1544.75,6900000001495,active
SKU0001496,P000748,标准款-旗舰版,暖杏色,升级版,3424.41,2267.74,1281.34,6900000001496,active
SKU0001497,P000749,曜石黑-升级版,星空蓝,大号,1027.11,838.32,573.91,6900000001497,active
SKU0001498,P000749,活力橙-升级版,活力橙,升级版,1114.31,953.39,739.79,6900000001498,active
SKU0001499,P000750,暖杏色-中号,暖杏色,大号,3598.63,3117.91,1692.56,6900000001499,active
SKU0001500,P000750,暖杏色-旗舰版,标准款,小号,4090.49,2939.38,1484.68,6900000001500,active
SKU0001501,P000751,云朵白-小号,活力橙,小号,3496.63,2829.8,2005.93,6900000001501,active
SKU0001502,P000751,曜石黑-旗舰版,暖杏色,升级版,3507.96,2669.74,1466.77,6900000001502,active
SKU0001503,P000752,暖杏色-小号,暖杏色,升级版,3859.92,3187.35,2306.46,6900000001503,active
SKU0001504,P000752,暖杏色-大号,活力橙,旗舰版,4069.29,3234.31,1809.23,6900000001504,active
SKU0001505,P000753,标准款-大号,标准款,升级版,1194.03,1045.17,668.11,6900000001505,active
SKU0001506,P000753,星空蓝-大号,云朵白,小号,1430.2,969.82,724.22,6900000001506,active
SKU0001507,P000754,云朵白-升级版,云朵白,大号,1187.99,1079.78,746.76,6900000001507,active
SKU0001508,P000754,曜石黑-旗舰版,星空蓝,升级版,1268.58,899.8,548.57,6900000001508,active
SKU0001509,P000755,暖杏色-大号,星空蓝,基础版,3617.62,2416.22,1772.9,6900000001509,active
SKU0001510,P000755,曜石黑-旗舰版,曜石黑,基础版,3412.65,2360.31,1617.16,6900000001510,active
SKU0001511,P000756,活力橙-小号,星空蓝,旗舰版,1740.58,1220.05,751.51,6900000001511,active
SKU0001512,P000756,曜石黑-小号,云朵白,大号,1561.42,1315.05,1013.14,6900000001512,active
SKU0001513,P000757,暖杏色-大号,曜石黑,基础版,795.32,538.81,415.06,6900000001513,inactive
SKU0001514,P000757,标准款-旗舰版,曜石黑,基础版,678.41,519.83,342.97,6900000001514,active
SKU0001515,P000758,暖杏色-基础版,云朵白,升级版,1755.48,1469.76,927.6,6900000001515,active
SKU0001516,P000758,暖杏色-基础版,曜石黑,旗舰版,2112.59,1539.62,1069.48,6900000001516,inactive
SKU0001517,P000759,星空蓝-旗舰版,曜石黑,小号,1631.42,1482.86,850.34,6900000001517,active
SKU0001518,P000759,云朵白-升级版,标准款,中号,1958.96,1365.73,966.82,6900000001518,active
SKU0001519,P000760,活力橙-中号,曜石黑,中号,1786.24,1193.89,705.74,6900000001519,active
SKU0001520,P000760,曜石黑-升级版,云朵白,基础版,1664.59,1391.43,730.82,6900000001520,active
SKU0001521,P000761,活力橙-旗舰版,标准款,旗舰版,2761.36,2024.37,1178.9,6900000001521,active
SKU0001522,P000761,星空蓝-大号,星空蓝,升级版,2552.17,2163.9,1687.79,6900000001522,active
SKU0001523,P000762,曜石黑-中号,星空蓝,中号,1899.89,1380.11,865.13,6900000001523,active
SKU0001524,P000762,标准款-升级版,曜石黑,基础版,1823.84,1348.72,782.0,6900000001524,active
SKU0001525,P000763,暖杏色-大号,星空蓝,大号,3740.3,2648.89,1592.92,6900000001525,active
SKU0001526,P000763,星空蓝-基础版,标准款,大号,3615.74,3039.19,1714.71,6900000001526,active
SKU0001527,P000764,星空蓝-大号,暖杏色,中号,2622.09,2343.38,1126.58,6900000001527,active
SKU0001528,P000764,云朵白-中号,标准款,中号,2727.76,2496.46,1231.8,6900000001528,active
SKU0001529,P000765,星空蓝-大号,标准款,小号,301.91,283.75,204.43,6900000001529,active
SKU0001530,P000765,活力橙-中号,云朵白,中号,356.68,289.26,221.16,6900000001530,active
SKU0001531,P000766,曜石黑-中号,曜石黑,基础版,236.51,176.7,91.95,6900000001531,active
SKU0001532,P000766,星空蓝-基础版,标准款,升级版,245.25,184.77,132.3,6900000001532,active
SKU0001533,P000767,活力橙-基础版,云朵白,基础版,2069.3,1698.76,1123.93,6900000001533,active
SKU0001534,P000767,暖杏色-升级版,暖杏色,中号,1985.82,1650.02,819.49,6900000001534,active
SKU0001535,P000768,云朵白-大号,星空蓝,中号,1085.45,808.66,414.09,6900000001535,active
SKU0001536,P000768,标准款-升级版,活力橙,中号,1028.41,791.9,617.03,6900000001536,active
SKU0001537,P000769,标准款-小号,活力橙,中号,273.45,263.84,188.85,6900000001537,active
SKU0001538,P000769,暖杏色-升级版,曜石黑,旗舰版,335.02,218.69,155.47,6900000001538,active
SKU0001539,P000770,标准款-大号,活力橙,大号,188.31,131.55,86.24,6900000001539,inactive
SKU0001540,P000770,活力橙-中号,曜石黑,基础版,161.19,150.31,114.55,6900000001540,active
SKU0001541,P000771,星空蓝-旗舰版,活力橙,中号,229.48,186.07,105.5,6900000001541,active
SKU0001542,P000771,活力橙-升级版,星空蓝,基础版,239.8,183.39,96.91,6900000001542,active
SKU0001543,P000772,曜石黑-升级版,云朵白,旗舰版,3903.04,2463.38,1256.06,6900000001543,active
SKU0001544,P000772,星空蓝-升级版,云朵白,旗舰版,3481.03,3007.21,1782.23,6900000001544,active
SKU0001545,P000773,标准款-大号,曜石黑,中号,2499.84,1532.34,1056.69,6900000001545,active
SKU0001546,P000773,曜石黑-基础版,暖杏色,升级版,2496.56,1603.25,1141.12,6900000001546,active
SKU0001547,P000774,标准款-旗舰版,曜石黑,大号,3424.83,2389.51,1451.55,6900000001547,active
SKU0001548,P000774,星空蓝-小号,活力橙,大号,2771.07,2340.32,1243.98,6900000001548,active
SKU0001549,P000775,标准款-旗舰版,活力橙,旗舰版,3684.6,2871.22,2071.48,6900000001549,active
SKU0001550,P000775,云朵白-升级版,星空蓝,中号,3842.88,2753.52,1967.99,6900000001550,active
SKU0001551,P000776,星空蓝-中号,星空蓝,升级版,2848.53,2296.94,1590.56,6900000001551,active
SKU0001552,P000776,活力橙-基础版,活力橙,中号,3073.26,2671.14,1299.83,6900000001552,active
SKU0001553,P000777,活力橙-大号,标准款,中号,377.33,290.74,155.45,6900000001553,active
SKU0001554,P000777,标准款-中号,云朵白,中号,352.8,250.79,195.28,6900000001554,active
SKU0001555,P000778,暖杏色-大号,暖杏色,基础版,71.81,55.66,36.51,6900000001555,inactive
SKU0001556,P000778,云朵白-小号,标准款,旗舰版,84.03,56.17,38.31,6900000001556,active
SKU0001557,P000779,星空蓝-中号,星空蓝,升级版,2467.11,2067.86,1545.3,6900000001557,active
SKU0001558,P000779,云朵白-中号,标准款,旗舰版,2855.16,1919.38,1173.29,6900000001558,active
SKU0001559,P000780,云朵白-升级版,云朵白,基础版,2945.71,2313.96,1356.11,6900000001559,active
SKU0001560,P000780,星空蓝-升级版,活力橙,中号,2473.27,2235.76,1113.9,6900000001560,active
SKU0001561,P000781,星空蓝-基础版,标准款,升级版,160.61,127.93,82.89,6900000001561,active
SKU0001562,P000781,曜石黑-大号,星空蓝,小号,174.3,126.58,94.81,6900000001562,active
SKU0001563,P000782,曜石黑-升级版,曜石黑,小号,3026.7,2088.78,1376.38,6900000001563,active
SKU0001564,P000782,曜石黑-升级版,活力橙,小号,3130.9,2140.75,1318.58,6900000001564,inactive
SKU0001565,P000783,活力橙-中号,标准款,中号,3054.26,2732.06,1646.91,6900000001565,active
SKU0001566,P000783,活力橙-中号,曜石黑,小号,3614.0,2349.56,1292.51,6900000001566,inactive
SKU0001567,P000784,星空蓝-中号,暖杏色,中号,2234.14,1813.59,933.04,6900000001567,active
SKU0001568,P000784,星空蓝-基础版,曜石黑,大号,1958.55,1639.87,829.12,6900000001568,active
SKU0001569,P000785,暖杏色-旗舰版,标准款,中号,1771.45,1542.73,846.27,6900000001569,inactive
SKU0001570,P000785,云朵白-升级版,标准款,升级版,1883.01,1366.55,876.93,6900000001570,active
SKU0001571,P000786,星空蓝-升级版,暖杏色,小号,3274.44,2481.76,1823.73,6900000001571,active
SKU0001572,P000786,星空蓝-基础版,云朵白,大号,2855.31,2739.19,1861.34,6900000001572,active
SKU0001573,P000787,星空蓝-基础版,曜石黑,大号,835.52,629.27,343.54,6900000001573,active
SKU0001574,P000787,曜石黑-旗舰版,曜石黑,基础版,1005.85,695.19,531.61,6900000001574,active
SKU0001575,P000788,星空蓝-基础版,星空蓝,小号,2219.87,1921.84,969.22,6900000001575,active
SKU0001576,P000788,星空蓝-基础版,活力橙,小号,2563.5,1865.7,1006.07,6900000001576,active
SKU0001577,P000789,曜石黑-小号,活力橙,旗舰版,4219.09,3240.32,2206.35,6900000001577,active
SKU0001578,P000789,云朵白-旗舰版,活力橙,升级版,4324.69,2944.53,1864.05,6900000001578,active
SKU0001579,P000790,活力橙-升级版,暖杏色,升级版,1294.81,1137.82,697.26,6900000001579,active
SKU0001580,P000790,星空蓝-大号,云朵白,小号,1177.36,1129.66,879.91,6900000001580,inactive
SKU0001581,P000791,星空蓝-大号,云朵白,旗舰版,2007.15,1401.7,699.49,6900000001581,active
SKU0001582,P000791,标准款-中号,活力橙,大号,1919.1,1765.32,1171.9,6900000001582,active
SKU0001583,P000792,暖杏色-旗舰版,标准款,大号,169.11,157.7,120.58,6900000001583,active
SKU0001584,P000792,标准款-旗舰版,云朵白,基础版,196.58,155.83,115.91,6900000001584,active
SKU0001585,P000793,星空蓝-中号,曜石黑,大号,3402.58,2810.39,1848.85,6900000001585,active
SKU0001586,P000793,星空蓝-升级版,星空蓝,小号,4319.22,2765.78,1774.17,6900000001586,active
SKU0001587,P000794,活力橙-小号,曜石黑,中号,2661.36,1922.8,1369.7,6900000001587,active
SKU0001588,P000794,云朵白-旗舰版,标准款,大号,2381.46,1959.63,1235.01,6900000001588,active
SKU0001589,P000795,曜石黑-旗舰版,标准款,旗舰版,648.26,419.01,273.48,6900000001589,active
SKU0001590,P000795,云朵白-基础版,星空蓝,基础版,531.24,433.0,276.4,6900000001590,active
SKU0001591,P000796,标准款-中号,云朵白,小号,1518.27,1073.29,662.24,6900000001591,active
SKU0001592,P000796,暖杏色-升级版,云朵白,中号,1371.63,1167.76,849.9,6900000001592,active
SKU0001593,P000797,曜石黑-中号,标准款,基础版,363.37,265.61,155.14,6900000001593,active
SKU0001594,P000797,标准款-基础版,活力橙,基础版,339.56,286.2,141.25,6900000001594,active
SKU0001595,P000798,云朵白-基础版,星空蓝,中号,157.81,113.45,76.95,6900000001595,active
SKU0001596,P000798,活力橙-中号,云朵白,小号,156.17,134.33,82.75,6900000001596,active
SKU0001597,P000799,云朵白-升级版,云朵白,小号,1057.02,755.31,491.19,6900000001597,active
SKU0001598,P000799,云朵白-小号,星空蓝,基础版,1079.04,776.04,574.19,6900000001598,active
SKU0001599,P000800,星空蓝-中号,活力橙,小号,179.4,147.57,79.08,6900000001599,active
SKU0001600,P000800,暖杏色-旗舰版,标准款,升级版,163.25,134.72,81.44,6900000001600,active
SKU0001601,P000801,星空蓝-基础版,曜石黑,中号,475.86,331.79,241.84,6900000001601,active
SKU0001602,P000801,暖杏色-升级版,活力橙,小号,375.99,315.23,171.29,6900000001602,active
SKU0001603,P000802,星空蓝-旗舰版,暖杏色,小号,2838.25,2120.18,1452.69,6900000001603,active
SKU0001604,P000802,星空蓝-升级版,活力橙,旗舰版,2378.18,2003.23,1320.14,6900000001604,active
SKU0001605,P000803,星空蓝-小号,云朵白,中号,3014.26,2825.17,1584.36,6900000001605,active
SKU0001606,P000803,暖杏色-中号,活力橙,基础版,3554.18,2675.82,1308.08,6900000001606,active
SKU0001607,P000804,曜石黑-升级版,暖杏色,中号,3592.21,2544.15,1711.13,6900000001607,active
SKU0001608,P000804,星空蓝-升级版,活力橙,中号,3293.23,2710.32,1970.45,6900000001608,active
SKU0001609,P000805,云朵白-中号,曜石黑,旗舰版,2455.97,1700.16,1223.02,6900000001609,active
SKU0001610,P000805,云朵白-大号,星空蓝,小号,2320.03,1940.69,1213.2,6900000001610,active
SKU0001611,P000806,标准款-旗舰版,星空蓝,旗舰版,3166.48,2606.38,1551.99,6900000001611,active
SKU0001612,P000806,星空蓝-小号,云朵白,小号,3093.17,2625.33,1677.08,6900000001612,active
SKU0001613,P000807,云朵白-大号,云朵白,基础版,1680.23,1416.3,908.14,6900000001613,inactive
SKU0001614,P000807,曜石黑-中号,暖杏色,升级版,1620.06,1246.18,828.76,6900000001614,active
SKU0001615,P000808,星空蓝-升级版,曜石黑,基础版,2583.93,2220.95,1671.7,6900000001615,active
SKU0001616,P000808,云朵白-小号,星空蓝,中号,2899.07,2279.3,1459.2,6900000001616,active
SKU0001617,P000809,星空蓝-小号,云朵白,中号,857.87,751.34,493.73,6900000001617,active
SKU0001618,P000809,暖杏色-中号,曜石黑,中号,902.55,643.61,468.46,6900000001618,active
SKU0001619,P000810,曜石黑-升级版,曜石黑,升级版,4399.84,3463.99,2195.67,6900000001619,active
SKU0001620,P000810,标准款-旗舰版,暖杏色,大号,4477.17,2867.74,1992.33,6900000001620,active
SKU0001621,P000811,标准款-中号,曜石黑,大号,2418.13,1632.22,963.17,6900000001621,active
SKU0001622,P000811,活力橙-升级版,活力橙,升级版,2139.34,1808.86,1150.72,6900000001622,active
SKU0001623,P000812,标准款-基础版,云朵白,旗舰版,2259.44,2028.78,1311.71,6900000001623,active
SKU0001624,P000812,云朵白-大号,曜石黑,升级版,2474.13,1902.3,1350.43,6900000001624,active
SKU0001625,P000813,曜石黑-基础版,星空蓝,小号,1540.03,1307.81,662.35,6900000001625,active
